Date,Open_Bid,High_Bid,Low_Bid,Close_Bid,Average_Bid,Open_Ask,High_Ask,Low_Ask,Close_Ask,Average_Ask,Broker
2/8/2015,102.077,102.741,101.756,102.312,102.2215,102.08263,102.74663,101.76163,102.31763,102.22713,CMC Market
2/9/2015,102.312,102.468,101.846,102.309,102.23375,102.31763,102.47363,101.85163,102.31463,102.23938,CMC Market
2/10/2015,102.309,102.418,101.669,102.321,102.17925,102.31463,102.42363,101.67463,102.32663,102.18488,CMC Market
2/11/2015,102.321,102.827,102.318,102.463,102.48225,102.32663,102.83263,102.32363,102.46863,102.48788,CMC Market
2/12/2015,102.471,102.586,102.46,102.535,102.513,102.47663,102.59163,102.46563,102.54063,102.51863,CMC Market
2/13/2015,102.533,102.68,102.165,102.507,102.47125,102.53863,102.68563,102.17063,102.51263,102.47688,CMC Market
2/14/2015,102.508,102.625,102.006,102.155,102.3235,102.51363,102.63063,102.01163,102.16063,102.32913,CMC Market
2/15/2015,102.153,102.611,102.102,102.302,102.292,102.15863,102.61663,102.10763,102.30763,102.29763,CMC Market
2/16/2015,102.305,102.443,101.718,102.115,102.14525,102.31063,102.44863,101.72363,102.12063,102.15088,CMC Market
2/17/2015,102.115,102.293,101.552,101.79,101.9375,102.12063,102.29863,101.55763,101.79563,101.94313,CMC Market
2/18/2015,101.482,101.682,101.255,101.34,101.43975,101.48763,101.68763,101.26063,101.34563,101.44538,CMC Market
2/19/2015,101.34,101.571,101.2,101.415,101.3815,101.34563,101.57663,101.20563,101.42063,101.38713,CMC Market
2/20/2015,101.415,102.284,101.415,102.214,101.832,101.42063,102.28963,101.42063,102.21963,101.83763,CMC Market
2/21/2015,102.211,102.548,102.115,102.36,102.3085,102.21663,102.55363,102.12063,102.36563,102.31413,CMC Market
2/22/2015,102.361,103.167,102.327,103.059,102.7285,102.36663,103.17263,102.33263,103.06463,102.73413,CMC Market
2/23/2015,103.058,103.762,102.839,103.243,103.2255,103.06363,103.76763,102.84463,103.24863,103.23113,CMC Market
2/24/2015,103.031,103.26,103.019,103.178,103.122,103.03663,103.26563,103.02463,103.18363,103.12763,CMC Market
2/25/2015,103.178,103.405,102.934,103.257,103.1935,103.18363,103.41063,102.93963,103.26263,103.19913,CMC Market
2/26/2015,103.257,103.427,102.78,102.853,103.07925,103.26263,103.43263,102.78563,102.85863,103.08488,CMC Market
2/27/2015,102.853,103.1,102.549,102.822,102.831,102.85863,103.10563,102.55463,102.82763,102.83663,CMC Market
2/28/2015,102.821,102.863,101.541,101.779,102.251,102.82663,102.86863,101.54663,101.78463,102.25663,CMC Market
3/1/2015,101.777,101.854,101.208,101.334,101.54325,101.78263,101.85963,101.21363,101.33963,101.54888,CMC Market
3/2/2015,101.267,101.44,101.264,101.361,101.333,101.27263,101.44563,101.26963,101.36663,101.33863,CMC Market
3/3/2015,101.36,101.915,101.343,101.9,101.6295,101.36563,101.92063,101.34863,101.90563,101.63513,CMC Market
3/4/2015,101.9,101.94,101.277,101.474,101.64775,101.90563,101.94563,101.28263,101.47963,101.65338,CMC Market
3/5/2015,101.474,102.682,101.299,102.435,101.9725,101.47963,102.68763,101.30463,102.44063,101.97813,CMC Market
3/6/2015,102.435,102.548,102.212,102.403,102.3995,102.44063,102.55363,102.21763,102.40863,102.40513,CMC Market
3/7/2015,102.402,102.405,102.016,102.263,102.2715,102.40763,102.41063,102.02163,102.26863,102.27713,CMC Market
3/8/2015,102.14,102.285,102.101,102.268,102.1985,102.14563,102.29063,102.10663,102.27363,102.20413,CMC Market
3/9/2015,102.268,102.647,102.13,102.242,102.32175,102.27363,102.65263,102.13563,102.24763,102.32738,CMC Market
3/10/2015,102.242,102.487,102.096,102.298,102.28075,102.24763,102.49263,102.10163,102.30363,102.28638,CMC Market
3/11/2015,102.297,102.467,101.858,101.917,102.13475,102.30263,102.47263,101.86363,101.92263,102.14038,CMC Market
3/12/2015,101.917,102.433,101.719,102.162,102.05775,101.92263,102.43863,101.72463,102.16763,102.06338,CMC Market
3/13/2015,102.163,102.979,102.035,102.82,102.49925,102.16863,102.98463,102.04063,102.82563,102.50488,CMC Market
3/14/2015,102.928,102.952,102.851,102.898,102.90725,102.93363,102.95763,102.85663,102.90363,102.91288,CMC Market
3/15/2015,102.898,103.437,102.794,103.216,103.08625,102.90363,103.44263,102.79963,103.22163,103.09188,CMC Market
3/16/2015,103.216,103.71,103.088,103.644,103.4145,103.22163,103.71563,103.09363,103.64963,103.42013,CMC Market
3/17/2015,103.643,103.935,103.586,103.871,103.75875,103.64863,103.94063,103.59163,103.87663,103.76438,CMC Market
3/18/2015,103.87,104.113,103.813,103.898,103.9235,103.87563,104.11863,103.81863,103.90363,103.92913,CMC Market
3/19/2015,103.897,104.127,103.198,103.23,103.613,103.90263,104.13263,103.20363,103.23563,103.61863,CMC Market
3/20/2015,103.273,103.39,103.268,103.321,103.313,103.27863,103.39563,103.27363,103.32663,103.31863,CMC Market
3/21/2015,103.32,103.335,102.995,103.07,103.18,103.32563,103.34063,103.00063,103.07563,103.18563,CMC Market
3/22/2015,103.07,103.072,101.55,101.955,102.41175,103.07563,103.07763,101.55563,101.96063,102.41738,CMC Market
3/23/2015,101.953,102.159,101.721,102.125,101.9895,101.95863,102.16463,101.72663,102.13063,101.99513,CMC Market
3/24/2015,102.128,102.135,101.329,101.393,101.74625,102.13363,102.14063,101.33463,101.39863,101.75188,CMC Market
3/25/2015,101.392,101.87,101.323,101.614,101.54975,101.39763,101.87563,101.32863,101.61963,101.55538,CMC Market
3/26/2015,101.62,101.634,101.423,101.449,101.5315,101.62563,101.63963,101.42863,101.45463,101.53713,CMC Market
3/27/2015,101.446,102.01,101.417,101.915,101.697,101.45163,102.01563,101.42263,101.92063,101.70263,CMC Market
3/28/2015,101.914,101.993,101.502,101.879,101.822,101.91963,101.99863,101.50763,101.88463,101.82763,CMC Market
3/29/2015,101.879,102.365,101.871,102.212,102.08175,101.88463,102.37063,101.87663,102.21763,102.08738,CMC Market
3/30/2015,102.212,102.466,101.865,102.455,102.2495,102.21763,102.47163,101.87063,102.46063,102.25513,CMC Market
3/31/2015,102.455,102.571,102.362,102.372,102.44,102.46063,102.57663,102.36763,102.37763,102.44563,CMC Market
4/1/2015,102.431,102.626,102.393,102.559,102.50225,102.43663,102.63163,102.39863,102.56463,102.50788,CMC Market
4/2/2015,102.558,102.708,102.501,102.683,102.6125,102.56363,102.71363,102.50663,102.68863,102.61813,CMC Market
4/3/2015,102.683,102.723,102.413,102.629,102.612,102.68863,102.72863,102.41863,102.63463,102.61763,CMC Market
4/4/2015,102.629,102.692,102.167,102.495,102.49575,102.63463,102.69763,102.17263,102.50063,102.50138,CMC Market
4/5/2015,102.493,102.645,102.088,102.308,102.3835,102.49863,102.65063,102.09363,102.31363,102.38913,CMC Market
4/6/2015,102.308,102.497,101.962,102.162,102.23225,102.31363,102.50263,101.96763,102.16763,102.23788,CMC Market
4/7/2015,102.18,102.196,102.103,102.104,102.14575,102.18563,102.20163,102.10863,102.10963,102.15138,CMC Market
4/8/2015,102.101,102.624,102.045,102.524,102.3235,102.10663,102.62963,102.05063,102.52963,102.32913,CMC Market
4/9/2015,102.524,102.781,102.476,102.566,102.58675,102.52963,102.78663,102.48163,102.57163,102.59238,CMC Market
4/10/2015,102.565,102.651,102.031,102.223,102.3675,102.57063,102.65663,102.03663,102.22863,102.37313,CMC Market
4/11/2015,102.229,102.364,102.132,102.279,102.251,102.23463,102.36963,102.13763,102.28463,102.25663,CMC Market
4/12/2015,102.278,103.02,102.129,102.174,102.40025,102.28363,103.02563,102.13463,102.17963,102.40588,CMC Market
4/13/2015,102.139,102.258,102.139,102.21,102.1865,102.14463,102.26363,102.14463,102.21563,102.19213,CMC Market
4/14/2015,102.209,102.223,101.864,102.14,102.109,102.21463,102.22863,101.86963,102.14563,102.11463,CMC Market
4/15/2015,102.141,102.154,101.497,101.726,101.8795,102.14663,102.15963,101.50263,101.73163,101.88513,CMC Market
4/16/2015,101.725,102.006,101.431,101.872,101.7585,101.73063,102.01163,101.43663,101.87763,101.76413,CMC Market
4/17/2015,101.871,101.955,101.46,101.591,101.71925,101.87663,101.96063,101.46563,101.59663,101.72488,CMC Market
4/18/2015,101.591,101.852,101.547,101.844,101.7085,101.59663,101.85763,101.55263,101.84963,101.71413,CMC Market
4/19/2015,101.849,101.923,101.786,101.884,101.8605,101.85463,101.92863,101.79163,101.88963,101.86613,CMC Market
4/20/2015,101.883,102.225,101.85,102.188,102.0365,101.88863,102.23063,101.85563,102.19363,102.04213,CMC Market
4/21/2015,102.189,102.363,102.061,102.235,102.212,102.19463,102.36863,102.06663,102.24063,102.21763,CMC Market
4/22/2015,102.234,102.235,101.72,101.781,101.9925,102.23963,102.24063,101.72563,101.78663,101.99813,CMC Market
4/23/2015,101.78,102.116,101.313,101.487,101.674,101.78563,102.12163,101.31863,101.49263,101.67963,CMC Market
4/24/2015,101.487,101.671,101.362,101.477,101.49925,101.49263,101.67663,101.36763,101.48263,101.50488,CMC Market
4/25/2015,101.53,101.565,101.476,101.542,101.52825,101.53563,101.57063,101.48163,101.54763,101.53388,CMC Market
4/26/2015,101.542,101.598,101.102,101.47,101.428,101.54763,101.60363,101.10763,101.47563,101.43363,CMC Market
4/27/2015,101.469,101.599,101.189,101.27,101.38175,101.47463,101.60463,101.19463,101.27563,101.38738,CMC Market
4/28/2015,101.269,101.62,100.821,101.434,101.286,101.27463,101.62563,100.82663,101.43963,101.29163,CMC Market
4/29/2015,101.435,101.815,101.358,101.778,101.5965,101.44063,101.82063,101.36363,101.78363,101.60213,CMC Market
4/30/2015,101.78,102.004,101.593,101.952,101.83225,101.78563,102.00963,101.59863,101.95763,101.83788,CMC Market
5/1/2015,101.916,101.998,101.911,101.977,101.9505,101.92163,102.00363,101.91663,101.98263,101.95613,CMC Market
5/2/2015,101.977,102.051,101.841,101.912,101.94525,101.98263,102.05663,101.84663,101.91763,101.95088,CMC Market
5/3/2015,101.912,102.14,101.726,101.985,101.94075,101.91763,102.14563,101.73163,101.99063,101.94638,CMC Market
5/4/2015,101.985,102.03,101.638,101.721,101.8435,101.99063,102.03563,101.64363,101.72663,101.84913,CMC Market
5/5/2015,101.721,101.791,101.429,101.729,101.6675,101.72663,101.79663,101.43463,101.73463,101.67313,CMC Market
5/6/2015,101.728,101.845,101.488,101.778,101.70975,101.73363,101.85063,101.49363,101.78363,101.71538,CMC Market
5/7/2015,101.854,101.89,101.755,101.887,101.8465,101.85963,101.89563,101.76063,101.89263,101.85213,CMC Market
5/8/2015,101.887,102.482,101.865,102.443,102.16925,101.89263,102.48763,101.87063,102.44863,102.17488,CMC Market
5/9/2015,102.442,102.589,102.271,102.564,102.4665,102.44763,102.59463,102.27663,102.56963,102.47213,CMC Market
5/10/2015,102.564,102.796,102.439,102.675,102.6185,102.56963,102.80163,102.44463,102.68063,102.62413,CMC Market
5/11/2015,102.676,102.733,102.338,102.425,102.543,102.68163,102.73863,102.34363,102.43063,102.54863,CMC Market
5/12/2015,102.425,102.611,102.114,102.459,102.40225,102.43063,102.61663,102.11963,102.46463,102.40788,CMC Market
5/13/2015,102.497,102.649,102.485,102.63,102.56525,102.50263,102.65463,102.49063,102.63563,102.57088,CMC Market
5/14/2015,102.631,102.644,102.375,102.486,102.534,102.63663,102.64963,102.38063,102.49163,102.53963,CMC Market
5/15/2015,102.486,102.504,102.215,102.31,102.37875,102.49163,102.50963,102.22063,102.31563,102.38438,CMC Market
5/16/2015,102.312,102.392,101.863,102,102.14175,102.31763,102.39763,101.86863,102.00563,102.14738,CMC Market
5/17/2015,102,102.142,101.606,101.716,101.866,102.00563,102.14763,101.61163,101.72163,101.87163,CMC Market
5/18/2015,101.716,102.138,101.716,102.017,101.89675,101.72163,102.14363,101.72163,102.02263,101.90238,CMC Market
5/19/2015,102.07,102.075,101.944,101.974,102.01575,102.07563,102.08063,101.94963,101.97963,102.02138,CMC Market
5/20/2015,101.974,101.978,101.721,101.883,101.889,101.97963,101.98363,101.72663,101.88863,101.89463,CMC Market
5/21/2015,101.884,102.241,101.868,102.178,102.04275,101.88963,102.24663,101.87363,102.18363,102.04838,CMC Market
5/22/2015,102.177,102.352,101.881,101.911,102.08025,102.18263,102.35763,101.88663,101.91663,102.08588,CMC Market
5/23/2015,101.911,102.001,101.74,101.917,101.89225,101.91663,102.00663,101.74563,101.92263,101.89788,CMC Market
5/24/2015,101.917,102.196,101.815,102.06,101.997,101.92263,102.20163,101.82063,102.06563,102.00263,CMC Market
5/25/2015,102.081,102.11,102.06,102.089,102.085,102.08663,102.11563,102.06563,102.09463,102.09063,CMC Market
5/26/2015,102.088,102.136,101.817,101.883,101.981,102.09363,102.14163,101.82263,101.88863,101.98663,CMC Market
5/27/2015,101.884,102.167,101.819,101.921,101.94775,101.88963,102.17263,101.82463,101.92663,101.95338,CMC Market
5/28/2015,101.921,101.953,101.625,101.822,101.83025,101.92663,101.95863,101.63063,101.82763,101.83588,CMC Market
5/29/2015,101.824,101.833,101.488,101.644,101.69725,101.82963,101.83863,101.49363,101.64963,101.70288,CMC Market
5/30/2015,101.644,101.648,101.314,101.374,101.495,101.64963,101.65363,101.31963,101.37963,101.50063,CMC Market
5/31/2015,101.383,101.472,101.382,101.434,101.41775,101.38863,101.47763,101.38763,101.43963,101.42338,CMC Market
6/1/2015,101.434,101.465,101.237,101.304,101.36,101.43963,101.47063,101.24263,101.30963,101.36563,CMC Market
6/2/2015,101.308,101.592,101.294,101.553,101.43675,101.31363,101.59763,101.29963,101.55863,101.44238,CMC Market
6/3/2015,101.553,101.845,101.41,101.833,101.66025,101.55863,101.85063,101.41563,101.83863,101.66588,CMC Market
6/4/2015,101.832,102.266,101.782,102.205,102.02125,101.83763,102.27163,101.78763,102.21063,102.02688,CMC Market
6/5/2015,102.204,102.215,101.972,102.005,102.099,102.20963,102.22063,101.97763,102.01063,102.10463,CMC Market
6/6/2015,102.053,102.139,102.043,102.118,102.08825,102.05863,102.14463,102.04863,102.12363,102.09388,CMC Market
6/7/2015,102.119,102.201,101.786,101.819,101.98125,102.12463,102.20663,101.79163,101.82463,101.98688,CMC Market
6/8/2015,101.818,101.86,101.463,101.467,101.652,101.82363,101.86563,101.46863,101.47263,101.65763,CMC Market
6/9/2015,101.468,101.857,101.446,101.529,101.575,101.47363,101.86263,101.45163,101.53463,101.58063,CMC Market
6/10/2015,101.529,101.569,101.067,101.302,101.36675,101.53463,101.57463,101.07263,101.30763,101.37238,CMC Market
6/11/2015,101.301,101.386,101.216,101.251,101.2885,101.30663,101.39163,101.22163,101.25663,101.29413,CMC Market
6/12/2015,101.311,101.408,101.311,101.365,101.34875,101.31663,101.41363,101.31663,101.37063,101.35438,CMC Market
6/13/2015,101.364,101.623,101.337,101.534,101.4645,101.36963,101.62863,101.34263,101.53963,101.47013,CMC Market
6/14/2015,101.533,101.748,101.434,101.667,101.5955,101.53863,101.75363,101.43963,101.67263,101.60113,CMC Market
6/15/2015,101.667,101.792,101.617,101.643,101.67975,101.67263,101.79763,101.62263,101.64863,101.68538,CMC Market
6/16/2015,101.643,101.661,101.087,101.227,101.4045,101.64863,101.66663,101.09263,101.23263,101.41013,CMC Market
6/17/2015,101.226,101.448,101.178,101.325,101.29425,101.23163,101.45363,101.18363,101.33063,101.29988,CMC Market
6/18/2015,101.325,101.375,101.325,101.355,101.345,101.33063,101.38063,101.33063,101.36063,101.35063,CMC Market
6/19/2015,101.356,101.434,101.197,101.43,101.35425,101.36163,101.43963,101.20263,101.43563,101.35988,CMC Market
6/20/2015,101.43,101.603,101.333,101.486,101.463,101.43563,101.60863,101.33863,101.49163,101.46863,CMC Market
6/21/2015,101.483,101.554,101.317,101.522,101.469,101.48863,101.55963,101.32263,101.52763,101.47463,CMC Market
6/22/2015,101.522,101.858,101.416,101.767,101.64075,101.52763,101.86363,101.42163,101.77263,101.64638,CMC Market
6/23/2015,101.766,101.938,101.715,101.81,101.80725,101.77163,101.94363,101.72063,101.81563,101.81288,CMC Market
6/24/2015,101.769,101.819,101.753,101.753,101.7735,101.77463,101.82463,101.75863,101.75863,101.77913,CMC Market
6/25/2015,101.753,101.906,101.749,101.829,101.80925,101.75863,101.91163,101.75463,101.83463,101.81488,CMC Market
6/26/2015,101.83,102.157,101.818,102.074,101.96975,101.83563,102.16263,101.82363,102.07963,101.97538,CMC Market
6/27/2015,102.074,103.084,102.037,102.848,102.51075,102.07963,103.08963,102.04263,102.85363,102.51638,CMC Market
6/28/2015,102.847,103.006,102.724,102.774,102.83775,102.85263,103.01163,102.72963,102.77963,102.84338,CMC Market
6/29/2015,102.773,103.033,102.337,102.588,102.68275,102.77863,103.03863,102.34263,102.59363,102.68838,CMC Market
6/30/2015,102.546,102.619,102.513,102.571,102.56225,102.55163,102.62463,102.51863,102.57663,102.56788,CMC Market
7/1/2015,102.57,102.728,102.406,102.547,102.56275,102.57563,102.73363,102.41163,102.55263,102.56838,CMC Market
7/2/2015,102.546,102.925,102.462,102.594,102.63175,102.55163,102.93063,102.46763,102.59963,102.63738,CMC Market
7/3/2015,102.596,102.623,101.779,102.144,102.2855,102.60163,102.62863,101.78463,102.14963,102.29113,CMC Market
7/4/2015,102.143,102.459,101.998,102.132,102.183,102.14863,102.46463,102.00363,102.13763,102.18863,CMC Market
7/5/2015,102.133,102.136,101.51,102.015,101.9485,102.13863,102.14163,101.51563,102.02063,101.95413,CMC Market
7/6/2015,102.181,102.182,102.083,102.156,102.1505,102.18663,102.18763,102.08863,102.16163,102.15613,CMC Market
7/7/2015,102.155,102.262,102.024,102.222,102.16575,102.16063,102.26763,102.02963,102.22763,102.17138,CMC Market
7/8/2015,102.222,102.362,102.091,102.285,102.24,102.22763,102.36763,102.09663,102.29063,102.24563,CMC Market
7/9/2015,102.283,102.543,102.221,102.418,102.36625,102.28863,102.54863,102.22663,102.42363,102.37188,CMC Market
7/10/2015,102.417,102.655,102.31,102.511,102.47325,102.42263,102.66063,102.31563,102.51663,102.47888,CMC Market
7/11/2015,102.511,102.716,102.138,102.333,102.4245,102.51663,102.72163,102.14363,102.33863,102.43013,CMC Market
7/12/2015,102.325,102.427,102.308,102.416,102.369,102.33063,102.43263,102.31363,102.42163,102.37463,CMC Market
7/13/2015,102.415,102.636,102.247,102.627,102.48125,102.42063,102.64163,102.25263,102.63263,102.48688,CMC Market
7/14/2015,102.628,102.965,102.52,102.943,102.764,102.63363,102.97063,102.52563,102.94863,102.76963,CMC Market
7/15/2015,102.946,103.847,102.904,103.707,103.351,102.95163,103.85263,102.90963,103.71263,103.35663,CMC Market
7/16/2015,103.706,103.959,103.599,103.854,103.7795,103.71163,103.96463,103.60463,103.85963,103.78513,CMC Market
7/17/2015,103.854,104.193,103.501,103.85,103.8495,103.85963,104.19863,103.50663,103.85563,103.85513,CMC Market
7/18/2015,104.264,104.272,104.152,104.206,104.2235,104.26963,104.27763,104.15763,104.21163,104.22913,CMC Market
7/19/2015,104.202,104.261,103.863,104.071,104.09925,104.20763,104.26663,103.86863,104.07663,104.10488,CMC Market
7/20/2015,104.071,104.172,103.749,104.094,104.0215,104.07663,104.17763,103.75463,104.09963,104.02713,CMC Market
7/21/2015,104.094,104.161,103.779,103.876,103.9775,104.09963,104.16663,103.78463,103.88163,103.98313,CMC Market
7/22/2015,103.875,103.885,103.555,103.718,103.75825,103.88063,103.89063,103.56063,103.72363,103.76388,CMC Market
7/23/2015,103.718,104.107,103.683,104.076,103.896,103.72363,104.11263,103.68863,104.08163,103.90163,CMC Market
7/24/2015,104.165,104.211,104.122,104.166,104.166,104.17063,104.21663,104.12763,104.17163,104.17163,CMC Market
7/25/2015,104.166,104.369,104.101,104.354,104.2475,104.17163,104.37463,104.10663,104.35963,104.25313,CMC Market
7/26/2015,104.353,105.271,104.332,105.242,104.7995,104.35863,105.27663,104.33763,105.24763,104.80513,CMC Market
7/27/2015,105.242,105.309,104.741,104.891,105.04575,105.24763,105.31463,104.74663,104.89663,105.05138,CMC Market
7/28/2015,104.893,105.705,104.758,105.588,105.236,104.89863,105.71063,104.76363,105.59363,105.24163,CMC Market
7/29/2015,105.588,105.588,104.681,105.084,105.23525,105.59363,105.59363,104.68663,105.08963,105.24088,CMC Market
7/30/2015,104.981,105.228,104.981,105.183,105.09325,104.98663,105.23363,104.98663,105.18863,105.09888,CMC Market
7/31/2015,105.182,106.169,104.991,106.127,105.61725,105.18763,106.17463,104.99663,106.13263,105.62288,CMC Market
8/1/2015,106.126,106.473,105.954,106.122,106.16875,106.13163,106.47863,105.95963,106.12763,106.17438,CMC Market
8/2/2015,106.122,106.885,106.041,106.838,106.4715,106.12763,106.89063,106.04663,106.84363,106.47713,CMC Market
8/3/2015,106.838,107.197,106.64,107.121,106.949,106.84363,107.20263,106.64563,107.12663,106.95463,CMC Market
8/4/2015,107.12,107.394,107.052,107.334,107.225,107.12563,107.39963,107.05763,107.33963,107.23063,CMC Market
8/5/2015,107.2,107.351,107.191,107.329,107.26775,107.20563,107.35663,107.19663,107.33463,107.27338,CMC Market
8/6/2015,107.329,107.364,107.01,107.146,107.21225,107.33463,107.36963,107.01563,107.15163,107.21788,CMC Market
8/7/2015,107.144,107.331,106.81,107.148,107.10825,107.14963,107.33663,106.81563,107.15363,107.11388,CMC Market
8/8/2015,107.149,108.682,107.135,108.548,107.8785,107.15463,108.68763,107.14063,108.55363,107.88413,CMC Market
8/9/2015,108.546,108.96,108.373,108.806,108.67125,108.55163,108.96563,108.37863,108.81163,108.67688,CMC Market
8/10/2015,108.806,109.459,108.591,109.01,108.9665,108.81163,109.46463,108.59663,109.01563,108.97213,CMC Market
8/11/2015,109.026,109.181,108.911,108.949,109.01675,109.03163,109.18663,108.91663,108.95463,109.02238,CMC Market
8/12/2015,108.948,109.194,108.664,108.743,108.88725,108.95363,109.19963,108.66963,108.74863,108.89288,CMC Market
8/13/2015,108.744,108.992,108.251,108.555,108.6355,108.74963,108.99763,108.25663,108.56063,108.64113,CMC Market
8/14/2015,108.552,109.34,108.492,109.326,108.9275,108.55763,109.34563,108.49763,109.33163,108.93313,CMC Market
8/15/2015,109.325,109.371,108.479,108.627,108.9505,109.33063,109.37663,108.48463,108.63263,108.95613,CMC Market
8/16/2015,108.628,109.533,108.477,109.289,108.98175,108.63363,109.53863,108.48263,109.29463,108.98738,CMC Market
8/17/2015,109.288,109.513,109.264,109.399,109.366,109.29363,109.51863,109.26963,109.40463,109.37163,CMC Market
8/18/2015,109.4,109.745,109.129,109.403,109.41925,109.40563,109.75063,109.13463,109.40863,109.42488,CMC Market
8/19/2015,109.404,109.846,109.185,109.665,109.525,109.40963,109.85163,109.19063,109.67063,109.53063,CMC Market
8/20/2015,109.662,110.087,108.866,109.009,109.406,109.66763,110.09263,108.87163,109.01463,109.41163,CMC Market
8/21/2015,109.008,109.077,108.008,108.514,108.65175,109.01363,109.08263,108.01363,108.51963,108.65738,CMC Market
8/22/2015,108.514,109.902,108.511,109.752,109.16975,108.51963,109.90763,108.51663,109.75763,109.17538,CMC Market
8/23/2015,109.707,109.849,109.699,109.809,109.766,109.71263,109.85463,109.70463,109.81463,109.77163,CMC Market
